ThermalExpansionCoefficient_arithmetic_average,BCCenergy_pa_arithmetic_average,Density_composition_average,HeatCapacityMolar_composition_average,HeatFusion_composition_average,AtomicRadii_arithmetic_average,ThirdIonizationEnergy_arithmetic_average,GSbandgap_composition_average,valence_arithmetic_average,ElasticModulus_composition_average,IsPnictide_composition_average,GSbandgap_arithmetic_average,BCCfermi_arithmetic_average,IonicRadii_composition_average,NValance_composition_average,NUnfilled_composition_average,NdUnfilled_arithmetic_average,HeatVaporization_composition_average,Polarizability_arithmetic_average,ThermalConductivity_composition_average,valence_composition_average,ICSDVolume_composition_average,ElectronAffinity_composition_average,ElectricalConductivity_composition_average,GSenergy_pa_arithmetic_average,SpaceGroupNumber_composition_average,BCCvolume_padiff_arithmetic_average,phi_arithmetic_average,BCCfermi_composition_average,HeatVaporization_arithmetic_average,NdValence_composition_average,HHIr_composition_average,ThermalExpansionCoefficient_composition_average,AtomicWeight_composition_average,CovalentRadii_arithmetic_average,Period_composition_average,Row_composition_average,HHIr_arithmetic_average,BCCenergy_pa_composition_average,AtomicNumber_composition_average,Number_composition_average,phi_composition_average,HeatFusion_arithmetic_average,BulkModulus_composition_average,IsMonoclinic_composition_average,BCCvolume_pa_arithmetic_average,MiracleRadius_composition_average,IsNonmetal_composition_average,BulkModulus_arithmetic_average,Density_arithmetic_average,IonicRadii_arithmetic_average,BCCvolume_pa_composition_average,n_ws^third_composition_average,IsSimpleCubic_difference,ElectronAffinity_difference,HeatCapacityMolar_arithmetic_average,ChemicalFamily_2,BCCvolume_padiff_composition_average,SecondIonizationEnergy_arithmetic_average,ThermalExpansionCoefficient_difference,ThermalConductivity_arithmetic_average,AtomicVolume_composition_average,ThirdIonizationEnergy_composition_average,IonizationEnergy_composition_average,n_ws^third_arithmetic_average,target
193.5,-5.288848012,1330.4452524950102,27.754624750499005,5.715089820359282,1.3144,51.67519999999999,0.2708333333333333,3.2,15.308383233532934,0.1666666666666666,0.325,4.215487764,1.0832235528942116,6.112774451097804,2.781437125748503,3.2,73.26805419161677,11.9134,7.460280239520959,2.667664670658682,18.10878243512974,110.33572854291418,0.9892215568862276,-5.951342862500001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-6.249491605
193.2,-5.513783798,1181.9974445554446,27.85308691308692,6.28923076923077,1.3178,51.119,0.2824675324675325,3.4,12.445554445554448,0.1738261738261738,0.325,4.499698004,1.1036763236763236,5.57942057942058,2.8161838161838166,2.8,79.9933148851149,12.473399999999998,5.351483716283718,2.79020979020979,18.07982017982018,119.57362637362638,0.610989010989011,-6.133293588500001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-6.623423043
196.26,-3.929596292,868.2559609609609,27.66255655655656,4.629439439439439,1.2836,53.1532,0.2618868868868869,3.0,10.277277277277276,0.1611611611611611,0.325,4.058924996,1.0623823823823824,5.4824824824824825,2.621621621621621,1.6,56.987938438438434,10.2974,10.446654654654656,2.57957957957958,18.024224224224223,110.23423423423424,1.2600600600600598,-4.5629340560000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.886056648
194.32,-4.568336372,804.805424,27.683064,4.93943,1.3228,51.9632,0.2665,3.0,13.04,0.164,0.325,4.159313858,1.06897,5.247,2.763,3.4000000000000004,59.13565039999999,12.2334,8.517154399999999,2.623,18.017200000000003,110.7158,1.0964999999999998,-5.217585613500001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.100179498
198.2,-4.287375414,1692.6844239999998,27.764894,5.980136,1.3567999999999998,51.783,0.2665,3.0,14.681,0.164,0.325,5.2999111,1.09023,6.709,2.699,1.6,79.8161204,10.923399999999996,9.672254399999998,2.623,18.4828,109.0302,1.2012999999999998,-4.9296578305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.847711656
193.46,-5.027373114,856.8183246753247,27.72313086913087,5.051868131868131,1.3216,51.6092,0.2711038961038961,3.2,13.415584415584414,0.1668331668331668,0.325,4.11456378,1.0739160839160835,5.331668331668332,2.776223776223776,3.2,61.53743286713287,12.2534,7.393107692307691,2.6663336663336663,17.9022977022977,111.87452547452548,0.9395604395604394,-5.6696747065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-7.070581074
193.46,-5.027373114,1000.9621808191808,27.744709290709288,5.544575424575424,1.3216,51.6092,0.2711038961038961,3.2,12.264735264735265,0.1668331668331668,0.325,4.11456378,1.0904595404595403,5.331668331668332,2.776223776223776,3.2,73.42714315684314,12.2534,7.450650149850149,2.6663336663336663,18.305094905094904,114.03236763236762,0.9179820179820178,-5.6696747065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-7.207608311
193.46,-5.027373114,950.4612205588822,27.73394610778444,5.368582834331337,1.3216,51.6092,0.2708333333333333,3.2,12.793413173652697,0.1666666666666666,0.325,4.11456378,1.0837824351297405,5.330339321357286,2.781437125748503,3.2,69.32402225548903,12.2534,7.44351377245509,2.667664670658682,18.153493013972057,113.1301397205589,0.927744510978044,-5.6696747065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-7.397940009
196.48,-4.901981852,1416.121899201597,27.685882235528943,6.046506986027945,1.2839999999999998,47.2024,0.2708333333333333,3.2,15.55988023952096,0.1666666666666666,0.325,5.313786854000001,1.068692614770459,6.112774451097804,2.557884231536926,1.4,70.00026976047904,9.7334,21.40998083832336,2.667664670658682,17.784630738522957,115.0862275449102,3.2135728542914173,-5.5248021035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-6.187086643
193.3,-5.234879656,907.8475525525524,27.57671071071072,5.123213213213213,1.2513999999999998,53.2032,0.2618868868868869,3.6,18.221221221221224,0.1611611611611611,0.325,4.864362184,1.0623823823823824,5.258258258258259,2.6536536536536537,2.6,59.66069119119119,10.993399999999998,12.147555555555556,2.675675675675676,17.78078078078078,111.35535535535536,1.455455455455455,-5.8616263035000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.832682665
193.3,-5.234879656,871.2854239999999,27.648344,5.04983,1.2513999999999998,53.2032,0.2665,3.6,15.904000000000002,0.164,0.325,4.864362184,1.06689,5.295,2.715,2.6,59.6908504,10.993399999999998,9.7635544,2.6710000000000003,17.8108,111.4502,1.1989,-5.8616263035000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.452225295
194.14,-5.413691262,1741.350711,27.755192,6.246790000000001,1.273,52.3072,0.268125,3.6,17.567,0.165,0.325,4.910556260000001,1.08903,6.715,2.7150000000000003,2.4000000000000004,83.29281310000002,10.673399999999996,8.964391599999999,2.6710000000000003,18.2911,109.0262,1.232,-6.0533943105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.769551079
198.2,-4.287375414,1657.5307080000002,27.753918,5.832261999999999,1.3567999999999998,51.783,0.264875,3.0,13.976,0.163,0.325,5.2999111,1.08808,6.654999999999999,2.675,1.6,77.9171668,10.923399999999996,10.4460498,2.609,18.5249,108.8671,1.2597999999999998,-4.9296578305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.847711656
194.14,-5.413691262,1779.2152117882115,27.77333466533468,6.33902097902098,1.273,52.3072,0.2694805194805195,3.6,17.283716283716288,0.1658341658341658,0.325,4.910556260000001,1.092137862137862,6.800199800199801,2.746253746253746,2.4000000000000004,84.71755914085917,10.673399999999996,8.270925274725276,2.6703296703296706,18.32877122877123,109.13416583416584,1.1367632367632363,-6.0533943105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.970616222
194.04,-5.024653894,1703.928711,27.770922,6.22017,1.3867999999999998,50.28099999999999,0.268125,3.0,15.9544,0.165,0.325,4.266675462,1.0942,6.66,2.77,3.4000000000000004,83.77461310000001,13.5334,8.2713916,2.638,18.5243,108.7622,1.1286,-5.689217393500001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.496209317
194.04,-5.024653894,1758.8236033966034,27.7819060939061,6.324515484515485,1.3867999999999998,50.28099999999999,0.2694805194805195,3.0,16.40499500499501,0.1658341658341658,0.325,4.266675462,1.0949550449550451,6.770229770229771,2.7762237762237767,3.4000000000000004,84.98009660339662,13.5334,7.893302897102897,2.652347652347653,18.45584415584416,108.9903096903097,1.0804195804195804,-5.689217393500001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.037157319
193.78,-4.991012622,1687.571711,27.759812000000004,6.249980000000001,1.346,51.129000000000005,0.268125,3.0,16.126,0.165,0.325,4.510617782,1.09123,6.66,2.77,3.4000000000000004,82.80111310000002,12.5534,8.2559916,2.638,18.436300000000003,108.9613,1.1253,-5.653400056500001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.232102384
193.78,-4.991012622,1623.4844239999998,27.745374,6.153080000000001,1.346,51.129000000000005,0.2665,3.0,15.737,0.164,0.325,4.510617782,1.08943,6.549,2.763,3.4000000000000004,81.07156040000001,12.5534,8.619454399999999,2.623,18.4636,108.8558,1.1708999999999998,-5.653400056500001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.079876674
193.42,-4.633576172,1791.0054215784216,27.783884115884124,6.3680319680319695,1.3716,50.3684,0.2694805194805195,3.0,16.522477522477523,0.1658341658341658,0.325,4.213689258,1.0947152847152848,6.854145854145855,2.7762237762237767,3.4000000000000004,84.75052617382619,13.3734,7.888507692307693,2.652347652347653,18.43546453546454,109.29000999001,1.0786213786213787,-5.3008974425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.230622674
193.78,-4.991012622,1749.9105164835166,27.77585214785216,6.340759240759242,1.346,51.129000000000005,0.2694805194805195,3.0,16.4985014985015,0.1658341658341658,0.325,4.510617782,1.0933366633366637,6.770229770229771,2.7762237762237767,3.4000000000000004,84.44962707292709,12.5534,7.88491128871129,2.652347652347653,18.40789210789211,109.0988011988012,1.0786213786213787,-5.653400056500001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.610833916
193.42,-4.633576172,1713.212708,27.756558,6.170159999999999,1.3716,50.3684,0.264875,3.0,15.516,0.163,0.325,4.213689258,1.09204,6.743,2.763,3.4000000000000004,80.74779679999999,13.3734,9.0116498,2.609,18.5997,109.3291,1.218,-5.3008974425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.68613278
192.76,-5.657555906,1689.9644239999998,27.710654,6.26348,1.2746,52.369,0.2665,3.6,18.601,0.164,0.325,5.215666108,1.08735,6.597,2.715,2.6,81.62676040000001,11.313399999999998,9.865854399999998,2.6710000000000003,18.2572,109.5902,1.2733,-6.2974407465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-6.279014256
192.76,-5.657555906,1610.4784210000005,27.65405,6.159459999999999,1.2746,52.369,0.26325,3.6,19.872,0.162,0.325,5.215666108,1.08167,6.405,2.675,2.6,78.8507441,11.313399999999998,11.4652126,2.6750000000000003,18.1775,109.7611,1.4364,-6.2974407465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-6.928117993
192.76,-5.657555906,1774.8156113886114,27.762845154845163,6.382117882117883,1.2746,52.369,0.2694805194805195,3.6,17.571428571428577,0.1658341658341658,0.325,5.215666108,1.0925574425574427,6.78821178821179,2.7582417582417587,2.6,84.6576190809191,11.313399999999998,8.351844355644356,2.6703296703296706,18.33056943056944,109.37392607392609,1.1169830169830168,-6.2974407465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-7.029188389
239.725,-4.6957429875,1810.953189810189,27.79412987012987,6.423696303696302,1.281,57.72125,0.2711038961038961,3.0,16.807192807192806,0.1668331668331668,0.40625,4.5253219675,1.0957842157842157,6.884115884115884,2.776223776223776,2.0,85.87636393606392,11.24175,7.506294505494504,2.6663336663336663,18.37302697302697,109.32707292707292,1.0315684315684317,-5.495371798125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5.420216403
194.0,-4.763178996000001,1036.3789479479478,27.742700700700706,5.632272272272273,1.394,50.215,0.2683933933933934,3.0,11.569769769769769,0.1651651651651651,0.325,4.165751478,1.0962662662662663,5.291291291291291,2.770770770770771,3.4000000000000004,77.02232722722721,13.8734,8.012639039039039,2.6446446446446448,18.56276276276277,114.07907907907908,0.987087087087087,-5.4075492375000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.148741651
193.2,-5.513783798,1075.5574299999998,27.764452,5.81812,1.3178,51.119,0.273,3.4,11.928,0.168,0.325,4.499698004,1.09744,5.364000000000001,2.784,2.8,78.457103,12.473399999999998,7.182038,2.684,18.414,115.4486,0.8684,-6.133293588500001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5.869666232
166.0,-4.443345891666667,819.7374239999999,27.687574,4.892670000000001,1.3746666666666667,47.33716666666667,0.2665,3.0,12.8209,0.164,0.2708333333333333,4.556821851666666,1.07089,5.247,2.7430000000000003,2.833333333333333,60.0391504,12.1445,9.6385544,2.623,18.0637,110.6512,1.2808,-5.00207297875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.13667714
198.74,-3.864699164,970.4426853146856,27.659128871128875,4.303429570429571,1.3335999999999997,52.6172,0.2564935064935065,3.0,8.403596403596405,0.1578421578421578,0.325,4.948607176,1.0651248751248752,5.582417582417582,2.529470529470529,1.6,54.03770609390611,10.6034,14.570556243756243,2.527472527472528,18.48541458541459,109.2705294705295,1.5449550449550449,-4.4938433875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5.080921908
193.3,-5.234879656,961.4416863136864,27.479638361638365,5.241068931068932,1.2513999999999998,53.2032,0.2564935064935065,3.6,21.375624375624376,0.1578421578421578,0.325,4.864362184,1.0555944055944055,5.211788211788212,2.5824175824175826,2.6,60.02945934065935,10.993399999999998,15.211215584415584,2.686313686313687,17.73886113886114,111.12367632367636,1.7832167832167831,-5.8616263035000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-6.355561411
194.1,-5.152216364,1106.4107172827175,27.588179820179825,5.223066933066933,1.2802,52.24119999999999,0.2564935064935065,3.6,17.98701298701299,0.1578421578421578,0.325,4.809632276,1.064065934065934,5.317682317682318,2.476523476523477,2.4000000000000004,69.31107772227773,11.013399999999995,14.538788011988013,2.686313686313687,18.01948051948052,110.59420579420582,1.942057942057942,-5.7717261545000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-6.841637508
196.36,-3.387374922,813.792418,27.455716,6.36271,1.2719999999999998,54.04639999999999,0.28681,3.0,12.3685,0.16,0.4016,5.102546656,1.0522399999999998,5.8340000000000005,2.3200000000000003,0.0,51.7204978,8.2814,20.878970800000005,2.566,18.2644,117.565,2.45960021,-4.0777301045000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.823908741
196.36,-3.387374922,826.8865915915916,27.46594994994995,6.504564564564563,1.2719999999999998,54.04639999999999,0.2906406406406406,3.0,12.55855855855856,0.1611611611611611,0.4016,5.102546656,1.0538138138138138,5.912912912912914,2.3213213213213213,0.0,51.27640690690691,8.2814,19.5905985985986,2.57957957957958,18.27347347347348,118.25425425425423,2.2148150400400395,-4.0777301045000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.420216403
196.36,-3.387374922,876.1334239999999,27.491010000000003,7.004659999999999,1.2719999999999998,54.04639999999999,0.302119,3.0,13.353000000000002,0.164,0.4016,5.102546656,1.05817,6.177,2.327,0.0,50.4579504,8.2814,15.5903544,2.623,18.3122,120.4462,1.433900279,-4.0777301045000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.408935393
196.94,-4.063955566,756.672418,27.584376,4.76741,1.2876,52.7006,0.26,3.0,12.0185,0.16,0.325,4.821768334000001,1.05784,5.134,2.6,1.6,58.0834978,10.0334,18.218970800000005,2.566,17.9424,110.565,2.6416,-4.7095676195000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.431798276
196.94,-4.063955566,777.555421,27.62273,4.82458,1.2876,52.7006,0.26325,3.0,12.4335,0.162,0.325,4.821768334000001,1.06169,5.19,2.648,1.6,58.4303741,10.0334,15.2452126,2.5940000000000003,17.9129,110.8681,2.1762,-4.7095676195000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.958607315
196.94,-4.063955566,1404.610823823824,27.023585585585582,6.293153153153153,1.2876,52.7006,0.2017017017017017,3.0,28.991991991991988,0.1241241241241241,0.325,4.821768334000001,0.9675075075075076,4.722722722722723,3.4654654654654653,1.6,127.12614344344344,10.0334,17.912750550550548,2.7327327327327327,18.126626626626624,91.9934934934935,2.378778778778779,-4.7095676195000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5.853871964
165.06666666666666,-4.099690453333333,782.8048971028971,27.47949050949052,5.735124875124876,1.3013333333333332,49.6205,0.2761928071928072,3.166666666666667,12.034465534465534,0.1598401598401598,0.3346666666666666,4.748147371666667,1.051128871128871,5.533466533466534,2.4045954045954048,1.3333333333333333,54.03621798201797,9.334499999999998,21.54445674325675,2.5544455544455547,18.154845154845155,114.63496503496503,2.7961040249750253,-4.6939796070833335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.15490196
165.06666666666666,-4.099690453333333,821.6523603603604,27.56321721721722,5.831781781781781,1.3013333333333332,49.6205,0.2816256256256256,3.166666666666667,12.81381381381381,0.1631631631631631,0.3346666666666666,4.748147371666667,1.0602302302302302,5.648648648648649,2.497497497497497,1.3333333333333333,54.53534214214214,9.334499999999998,15.396646446446448,2.607607607607608,18.0965965965966,115.35445445445448,1.8322323613613607,-4.6939796070833335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.22184875
165.06666666666666,-4.099690453333333,848.8437110000001,27.59809,5.923500000000001,1.3013333333333332,49.6205,0.284977,3.166666666666667,13.3705,0.165,0.3346666666666666,4.748147371666667,1.06362,5.714,2.55,1.3333333333333333,55.2963831,9.334499999999998,12.2522916,2.638,18.0722,115.6372,1.329900132,-4.6939796070833335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.522878745
165.06666666666666,-4.099690453333333,857.819711,27.577872,6.17419,1.3013333333333332,49.6205,0.28919,3.166666666666667,13.4255,0.165,0.3346666666666666,4.748147371666667,1.06274,5.824,2.506,1.3333333333333333,54.2964831,9.334499999999998,12.6702916,2.638,18.1228,116.7372,1.3013001650000002,-4.6939796070833335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.522878745
165.06666666666666,-4.099690453333333,790.9567452547454,27.46112887112888,5.962797202797203,1.3013333333333332,49.6205,0.280018981018981,3.166666666666667,12.084415584415584,0.1598401598401598,0.3346666666666666,4.748147371666667,1.0503296703296705,5.633366633366634,2.364635364635365,1.3333333333333333,53.12812607392607,9.334499999999998,21.92407712287713,2.5544455544455547,18.200799200799203,115.63396603396605,2.770130028971029,-4.6939796070833335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.522878745
195.16,-4.2367444160000005,1149.0320788423155,27.72891616766467,5.281956087824351,1.2782,52.7032,0.2708333333333333,3.8,16.929141716566868,0.2225548902195609,0.325,5.641854510000001,1.0759580838323353,6.168662674650699,2.2784431137724552,0.8,35.89001027944112,8.7534,10.791218363273453,2.835329341317365,18.21497005988024,116.20399201596808,1.4251497005988023,-4.8860069115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5.863279433
194.68,-4.991015012,869.8537110000001,27.688862,4.954840000000001,1.2497999999999998,53.1414,0.268125,3.6,14.696,0.165,0.325,4.559252336,1.06725,5.329000000000001,2.7150000000000003,2.4000000000000004,59.94168309999999,10.3534,8.855491599999999,2.6710000000000003,17.8159,111.0062,1.1528,-5.6175798675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.454692884
194.68,-4.991015012,904.077708,27.659548,4.92833,1.2497999999999998,53.1414,0.264875,3.6,15.786999999999995,0.163,0.325,4.559252336,1.06344,5.327,2.653,2.4000000000000004,60.1061068,10.3534,10.3195498,2.675,17.7905,110.4971,1.3618,-5.6175798675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.413412695
194.68,-4.991015012,917.253421,27.64703,4.90828,1.2497999999999998,53.1414,0.26325,3.6,16.227,0.162,0.325,4.559252336,1.06196,5.325,2.621,2.4000000000000004,60.015274100000006,10.3534,11.0116126,2.6750000000000003,17.7806,110.3011,1.4607,-5.6175798675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.756961951
193.3,-5.234879656,887.9297079999999,27.621048,5.08651,1.2513999999999998,53.2032,0.264875,3.6,16.843,0.163,0.325,4.864362184,1.0649799999999998,5.283,2.697,2.6,59.8861068,10.993399999999998,10.6165498,2.675,17.7971,111.3771,1.2892,-5.8616263035000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.823908741
194.58,-4.601977644,825.399421,27.68564,4.8429400000000005,1.3636,51.1152,0.26325,3.0,12.2688,0.162,0.325,3.915371538,1.07465,5.19,2.756,3.4000000000000004,61.1978741,13.2134,9.3106126,2.5940000000000003,18.353,109.6531,1.2069,-5.253402950500001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.2644011
193.36,-4.2930910440000005,855.3814239999999,27.708504,4.81303,1.3769999999999998,50.846,0.2665,3.0,12.56,0.164,0.325,4.823944180000001,1.07553,5.247,2.763,3.4000000000000004,60.6519704,14.8934,8.4803544,2.623,18.2172,111.2262,1.1029,-4.9459922325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.277366077
193.36,-4.2930910440000005,870.597421,27.7013,4.70281,1.3769999999999998,50.846,0.26325,3.0,11.88,0.162,0.325,4.823944180000001,1.07843,5.19,2.756,3.4000000000000004,61.3671641,14.8934,9.2107126,2.5940000000000003,18.4745,111.0031,1.2096,-4.9459922325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.549750892
195.68,-3.253015648,930.159421,27.523262000000003,6.532195,1.2679999999999998,54.499,0.294273,3.0,11.232,0.162,0.4016,4.339703318,1.05737,6.2700000000000005,2.324,0.0,50.1294941,8.545399999999999,13.0204126,2.5940000000000003,18.3665,118.5361,0.996300243,-3.931096541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.931814138
194.1,-4.314434368,958.917424,27.50541,7.054259999999999,1.2342,54.4872,0.302119,3.6,15.601,0.164,0.4016,4.840030658000001,1.05833,6.257,2.311,0.8,51.3971504,8.6014,13.081554399999998,2.6710000000000003,18.2338,120.1102,1.0099002789999998,-4.9857423525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.435333936
193.74,-3.891755728,851.3464210000001,27.509492,6.7621,1.3072,53.309,0.294273,3.0,13.095,0.162,0.4016,4.44009218,1.06088,6.0,2.432,1.8,51.4454741,10.481399999999995,12.350812599999998,2.5940000000000003,18.5096,118.2418,0.988200243,-4.5857480985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.600326279
194.1,-4.314434368,1005.230418,27.489016000000003,6.477409999999999,1.2342,54.4872,0.28681,3.6,17.567,0.16,0.4016,4.840030658000001,1.05261,6.019,2.283,0.8,53.892397800000005,8.6014,15.0773708,2.677,18.0831,116.788,1.47910021,-4.9857423525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.625251654
195.68,-3.253015648,932.340418,27.523426,6.173085,1.2679999999999998,54.499,0.28681,3.0,10.167000000000002,0.16,0.4016,4.339703318,1.0552,6.204000000000001,2.3200000000000003,0.0,50.4351178,8.545399999999999,13.612170799999998,2.566,18.3754,116.973,1.13130021,-3.931096541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.614393726
198.16,-3.18811852,968.121421,27.542432,6.470257,1.3179999999999998,53.963,0.294273,3.0,11.313,0.162,0.4016,5.229385498,1.06223,6.2700000000000005,2.324,0.0,49.3269191,8.8514,14.1274126,2.5940000000000003,18.542,118.5361,1.0395002429999998,-3.8620058725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5.240332155
165.06666666666666,-4.099690453333333,792.70685,27.608574,5.09835,1.3013333333333332,49.6205,0.269088,3.166666666666667,12.592,0.163,0.3346666666666666,4.748147371666667,1.06107,5.312,2.616,1.3333333333333333,57.555285,9.334499999999998,14.849014999999996,2.6020000000000003,17.9595,111.9863,2.018900033,-4.6939796070833335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.995678626
196.94,-4.063955566,1276.9678848848848,26.8784044044044,5.970830830830831,1.2876,52.7006,0.1919419419419419,3.0,26.2027027027027,0.1181181181181181,0.325,4.821768334000001,0.954184184184184,4.495495495495495,3.2042042042042045,1.6,121.72347917917918,10.0334,31.322632832832834,2.601601601601602,18.247147147147142,91.62312312312312,4.49079079079079,-4.7095676195000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.537602002
62.175,-3.457431255,1958.097097097097,23.47360560560561,7.417199199199199,1.3675000000000002,55.42025,1.2703793793793794,4.0,28.151151151151154,0.043043043043043,1.0525,5.6101780975,0.4590890890890891,5.476476476476476,1.998998998998999,0.0,94.02462462462464,9.17625,33.72004304304304,4.175175175175175,23.704204204204203,141.62316316316316,3.56036075075075,-3.9959130540625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.958607315
298.25,-3.2663768,442.538289,26.854452,3.633745,1.12,63.75325,0.7631439999999999,3.25,4.625,0.212,2.0155000000000003,4.9108986475,1.01722,3.788,1.812,0.0,61.9564028,7.46675,34.01538646,2.236,19.6811,87.02029999999999,4.68,-5.059657266875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-6.301029996
241.2,-4.3234517375,1463.9919590000004,27.32595,5.180669999999999,1.20025,59.554,0.232375,3.5,32.318000000000005,0.143,0.40625,4.9550276825,1.01104,5.428000000000001,2.2860000000000005,1.0,74.7346239,9.29175,23.766990400000005,2.858,17.3429,102.8046,3.2747,-5.078168054375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-8.958607315
60.75,-2.6264764575,1141.2472307692308,24.648692307692304,3.7188461538461537,1.2725,56.768,1.1636923076923076,4.75,12.307692307692308,0.0769230769230769,1.58,5.06834593,0.6146153846153846,3.692307692307692,1.5384615384615383,0.0,73.47692307692306,8.26125,39.21453076923077,3.692307692307692,23.538461538461537,137.0307692307692,5.4,-3.2880116065625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.270025714
